"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
6/10/2010 12:00:00 AM,570.0000,,"PBC Supervisor of Elections","","","","","240 SOUTH MILITARY TRAIL","","WEAST PALM BEACH","FL","33415","MON","Qualifing Fee",
6/22/2010 12:00:00 AM,31.9500,,"GOODWAY PRINTING","","","","","101 E Blue Heron Blvd","","Riviera Beach","FL","33404","MON","Cards",
6/30/2010 12:00:00 AM,18.0000,,"Wachovia","","","","","500 US Highway One","","North Palm Beach","FL","33408","MON","Bank Fee - Checks",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
7/30/2010 12:00:00 AM,30.6000,,"SUPERVISOR OF ELECTIONS","","","","","240 SOUTH MILITARY TRAIL","","WEST PALM BEACH","FL","33416","MON","SOE RECORDS",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
8/4/2010 12:00:00 AM,86.0000,,"STAPLES","","","","","1260 Northlake Blvd","","Lake Park","FL","33403","MON","Printing Supplies",
8/7/2010 12:00:00 AM,47.1600,,"STAPLES","","","","","1260 Northlake Blvd.","","Lake Park ","FL","33403","MON","Printing Supplies",
8/11/2010 12:00:00 AM,18.7200,,"STAPLES","","","","","1260 Northlake Blvd","","Lake Park","FL","33403","MON","printing supplies",
8/11/2010 12:00:00 AM,12.0000,,"Supervisor of Elections","","","","","240 South Military Trial","","West Palm Beach","FL","33415","MON","SOE RECORDS",
8/14/2010 12:00:00 AM,1411.1300,,"Hendrick Services","","","","","17708 46TH Court No","","Loxahatchee","FL","33470","MON","SIGNS",
8/17/2010 12:00:00 AM,1618.8000,,"DIXIE PRINTING","","","","","504 24TH STREET Suite 1","","WEST PALM BEACH","FL","33407","MON","Post Cards",
8/17/2010 12:00:00 AM,2923.6400,,"Postmaster","","","","","1 POST OFFICE","","West Palm Beach","FL","33406","MON","Postage",
8/17/2010 12:00:00 AM,705.2800,,"POSTMASTER","","","","","1 post office","","WEST PALM BEACH","FL","33406","MON","Postage",
8/17/2010 12:00:00 AM,855.0000,,"THE MAILING EXPERTS","","","","","3676 COLLIN DRIVE #15","","WEST PALM BEACH","FL","33406","MON","MAILING",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
8/20/2010 12:00:00 AM,11.5000,,"Supervisor of Elections","","","","","240 south Military Trail","","West Palm Beach","FL","33415","MON","SOE records",
8/20/2010 12:00:00 AM,195.0000,,"Postmaster","","","","","300 Summit Blvd","","West palm Beach","FL","33416","MON","Postage",
8/20/2010 12:00:00 AM,135.0000,,"Mailing Experts","","","","","3676 Collin DR suite 15","","West Palm Beach","FL","33406","MON","Mailing Help",
9/9/2010 12:00:00 AM,1.9000,,"Wachovia","","","","","500 US Highway 1","","North Palm Beach","FL","33408","MON","bank fee",
9/9/2010 12:00:00 AM,2078.3200,,"","Charles","","Bantel","","438 49TH Street","","West Palm Beach","FL","33407","DIS","Loan Repayment",
