"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
3/26/2012 12:00:00 AM,131.1900,,"Dees T Shirts","","","","","2120 Broadway","","Riviera Beach","fl","33404","MON","tshirt deposit",
3/14/2012 12:00:00 AM,10.5900,,"Office Max","","","","","4242 Northlake Blvd","","Palm Beach Gardens","Fl","33410","MON","Premium White Stock Cards",
3/23/2012 12:00:00 AM,29.0000,,"Supervisor of Elections","","","","","240 S. Military Trail","","West Palm Beach","fl","33415","MON","past election data",
3/30/2012 12:00:00 AM,148.4000,,"Minuteman Press","","","","","178 US Highway 1","","West Palm Beach","fl","33408","CCP","Printing Services",
3/30/2012 12:00:00 AM,131.1900,,"Dees T Shirts","","","","","2120 Broadway ","","Riveria beach","fl","33404","CCP","tshirts",
3/31/2012 12:00:00 AM,3.2000,,"Pay Pal","","","","","2211 N. First St","","San Jose","Ca","95131","MON","Pay Pal fee",
3/26/2012 12:00:00 AM,6.1000,,"Pay Pal","","","","","2211 N. First St","","San Jose","Ca","95131","MON","Pay Pal fee",
3/28/2012 12:00:00 AM,3.2000,,"Pay Pal","","","","","2211 N. First St","","San Jose","Ca","95131","MON","Pay Pal fee",
3/7/2012 12:00:00 AM,85.8400,,"Compuchecks","","","","","20E Robert Pitt Drive","","Monsey","NY","10952","MON","Campaign Acct. Checks",
3/28/2012 12:00:00 AM,6.8800,,"Square Up","","","","","901 Mission Street","","San Francisco","Ca","90413","MON","Credit Card Processing",
3/26/2012 12:00:00 AM,200.0000,,"","Marissa","","Johnson","","631 Atlantic Road","","North Palm Beach","Fl","33408","MON","Photographs",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
4/2/2012 12:00:00 AM,3.2000,,"Pay Pal","","","","","2211 N. First St","","San Jose","Ca","95131","MON","Pay Pal fee",
