"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
6/20/2008 12:00:00 AM,9230.6400,,"Palm Beach County Supervisor of Elections","","","","","240 S. Military Tr","","West Palm Beach","Fl","33415","MON","Filing fee",
6/26/2008 12:00:00 AM,125.0000,,"Palm Beach County Democratic Party","","","","","6266 S. Congress SL11","","Lantana","FL","33462","MON","Democratic Party Event",
6/28/2008 12:00:00 AM,35.9200,,"Kinkos","","","","","2208 N. Congress","","Boynton Beach","Fl","33426","MON","Printing",
7/3/2008 12:00:00 AM,836.0300,,"Discounted Printing","","","","","2015 Corporate Dr.","","Boynton Beach","FL","33426","MON","Campaign Materials",
7/7/2008 12:00:00 AM,1585.0000,,"Solo Graphics","","","","","11228 Cobblefield Rd.","","Wellington","FL","33449","MON","Campaign materials",
7/11/2008 12:00:00 AM,1722.5200,,"Discounted Printing","","","","","2015 Corporate Dr.","","Boynton Beach","Fl","33426","MON","Campaign materials",
7/11/2008 12:00:00 AM,125.0000,,"PB Human Rights Council Event","","","","","P.O. Box 267","","West Palm Beach","Fl","33402","MON","PB Human Rights Council Event",
7/17/2008 12:00:00 AM,8000.0000,,"Screenvision","","","","","30th Ave.","","Deerfield Beach","FL","33442","MON","Advertising",
7/17/2008 12:00:00 AM,81.2800,,"Publix","","","","","8340 Jog Rd.","","Boynton Beach","Fl","33472","MON","Volunteer event",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
7/23/2008 12:00:00 AM,1949.8300,,"Morrow Enterprises","","","","","350 130th Ave","","Vero Beach","Fl","32968","MON","Campaign materials",
7/25/2008 12:00:00 AM,360.0000,,"U.S. Postal Service","","","","","P.O. Box 163554","","West Palm Beach","Fl","33416-3554","MON","postage permit",
7/31/2008 12:00:00 AM,17.0000,,"Bank of America","","","","","1827 N. Military Trail","","West Palm Beach","Fl","33409","MON","Account maintenance fee",
8/1/2008 12:00:00 AM,600.0000,,"Screenvision","","","","","30th Ave.","","Deerfield Beach","Fl","33442","MON","Advertising",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
8/5/2008 12:00:00 AM,5314.9000,,"Discounted Printing","","","","","2015 Corporate Dr.","","Boynton Beach","Fl","33426","MON","Advertising materials",
8/5/2008 12:00:00 AM,402.5700,,"Discounted Printing","","","","","2015 Corporate Dr.","","Boynton Beach","Fl","33426","MON","Advertising materials",
8/7/2008 12:00:00 AM,385.8500,,"Discounted Printing","","","","","2015 Corporate Dr.","","Boynton Beach","Fl","33426","MON","Advertising materials",
8/8/2008 12:00:00 AM,42.9700,,"U.S. Postal Service","","","","","P.O. Box 163554","","West Palm Beach","Fl","33416-3554","MON","Postage",
8/11/2008 12:00:00 AM,1150.1800,,"Morrow Enterprises","","","","","350 130th Ave","","Vero Beach","Fl","32968","MON","Campaign materials",
8/11/2008 12:00:00 AM,173.5000,,"PBC Supervisor of Elections","","","","","240 S. Military Tr","","West Palm Beach","Fl","33415","MON","Data from Supervisor of Elections",
8/11/2008 12:00:00 AM,44.1800,,"Discounted Printing","","","","","2015 Corporate Dr.","","Boynton Beach","Fl","33426","MON","postage/mailing",
8/19/2008 12:00:00 AM,1217.0700,,"Discounted Printing","","","","","2015 Corporate Dr.","","Boynton Beach","Fl","33426","MON","Printing and Mailing",
8/19/2008 12:00:00 AM,1107.5800,,"Morrow Enterprises","","","","","350 130th Ave","","Vero Beach","Fl","32968","MON","Campaign Materials",
