"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
6/5/2014 12:00:00 AM,25.0000,,"Supervisor of Election PBCounty","","","","","240 South Military Trail","","West Palm Beach ","FL","33416","MON","Qualification fee",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
6/28/2014 12:00:00 AM,260.7400,,"JC WESTERN SUPPLY","","","","","729 NORTH MILITARY","","LOXAHATCHEE","FL","33470","MON","PICTURES",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
6/28/2014 12:00:00 AM,260.7400,"ADD","JC WESTERN SUPPLY","","","","","729 NORTH MILITARY","","LOXAHATCHEE","FL","33470","MON","PICTURES",
6/28/2014 12:00:00 AM,260.7400,"DEL","JC WESTERN SUPPLY","","","","","729 NORTH MILITARY","","LOXAHATCHEE","FL","33470","MON","PICTURES",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
7/14/2014 12:00:00 AM,258.6400,,"Print it Plus","","","","","11420 okeechobee Blvd","","Royal Palm Beach","fl","33411","MON","cards",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
7/30/2014 12:00:00 AM,198.7500,,"Office Depot Store","","","","","101A S. State Road 7","","West Palm Beach","Fl","33470","MON","Coping of letters",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
8/16/2014 12:00:00 AM,56.5000,"ADD","Postal Center, Inc.","","","","","7040 Seminole Pratt Whitney Rd","","LOXAHATCHEE","fl","33470","MON","Postage",
8/18/2014 12:00:00 AM,98.0000,"ADD","Publix","","","","","1180 Royal Palm Beach Blvd.","","Royal Palm Beach","Fl","33411","MON","Postage",
8/21/2014 12:00:00 AM,77.3700,"ADD","Office Depot Store","","","","","101A S. State Road 7","","West Palm Beach","Fl","33414","MON","Ink Stamp",
8/21/2014 12:00:00 AM,670.0000,"ADD","Shoot-Da-Gater","","","","","www.shoot-Gater.com","","LOXAHATCHEE","Fl","33470","MON","Campaign T shirts",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
8/22/2014 12:00:00 AM,75.0000,,"Banyan Printing","","","","","1937 10th Avenue","","Lake Worth","Fl","33461","MON","Deposit, Postcards",
8/22/2014 12:00:00 AM,79.1000,,"Postal Center, Inc.","","","","","7040 Seminole Pratt Whitney Rd","","Loxahatchee","Fl","33470","MON","Postage",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
8/30/2014 12:00:00 AM,100.0000,,"Tamis tasti treats","","","","","not sure","","Palm City","Fl","33470","MON","cake for kick off party",
