"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
5/7/2008 12:00:00 AM,12.7600,,"ALPREDA  PURIFLY","","","","","1234 MAIN STREET","","WEST PALM BEACH","FL","33411","MON","PRINTING MATERIAL",
6/20/2008 12:00:00 AM,5377.4000,,"PBCC ELECTIONS OFFICE","","","","","1234 MAIN STREET","","WEST PALM BEACH","FL","33411","MON","FILING FEES",
5/16/2008 12:00:00 AM,350.0000,,"LEILA RESTAURANT","","","","","1234 MAIN STREET","","WEST PALM BEACH","FL","33411","MON","FUNDRAISER",
6/8/2008 12:00:00 AM,40.0000,,"DEM WOMENS LUNCHEON","","","","","1234 MAIN STREET","","WEST PALM BEACH","FL","33411","MON","LUNCHEON",
7/7/2008 12:00:00 AM,150.0000,,"BSE GRAPHIC DESIGN","","","","","1234 MAIN STREET","","WEST PALM BEACH","FL","33411","MON","GRAPHIC DESIGN",
6/28/2008 12:00:00 AM,225.0000,,"P.B.C. DEM. PARTY JEFFERSON/JACKSON DINNER","","","","","1234 MAIN STREET","","WEST PALM BEACH","FL","33411","MON","DEM PARTY DINNER",
7/7/2008 12:00:00 AM,649.4200,,"TRANSAMERICA","","","","","1234 MAIN STREET","","WEST PALM BEACH","FL","33411","MON","PRINTING",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
5/7/2008 12:00:00 AM,12.7600,"DEL","ALPREDA  PURIFLY","","","","","1234 MAIN STREET","","WEST PALM BEACH","FL","33411","MON","PRINTING MATERIAL",
5/7/2008 12:00:00 AM,12.7600,"ADD","ALPREDA  PURIFLY","","","","","2524 Doral Way","","Riviera Beach","FL","33407","MON","PRINTING MATERIAL",
5/16/2008 12:00:00 AM,350.0000,"DEL","LEILA RESTAURANT","","","","","1234 MAIN STREET","","WEST PALM BEACH","FL","33411","MON","FUNDRAISER",
5/16/2008 12:00:00 AM,350.0000,"ADD","LEILA RESTAURANT","","","","","120 S Dixie Highway","","WEST PALM BEACH","FL","33401","MON","FUNDRAISER",
6/8/2008 12:00:00 AM,40.0000,"DEL","DEM WOMENS LUNCHEON","","","","","1234 MAIN STREET","","WEST PALM BEACH","FL","33411","MON","LUNCHEON",
6/8/2008 12:00:00 AM,40.0000,"ADD","Ester Messinger","","","","","10507 Utopia Circle South","","Boynton Beach","FL","33437","MON","LUNCHEON",
6/20/2008 12:00:00 AM,5377.4000,"DEL","PBCC ELECTIONS OFFICE","","","","","1234 MAIN STREET","","WEST PALM BEACH","FL","33411","MON","FILING FEES",
6/20/2008 12:00:00 AM,5377.4000,"ADD","PBCC ELECTIONS OFFICE","","","","","240 S Military Trail","","WEST PALM BEACH","FL","33415","MON","FILING FEES",
6/28/2008 12:00:00 AM,225.0000,"DEL","P.B.C. DEM. PARTY JEFFERSON/JACKSON DINNER","","","","","1234 MAIN STREET","","WEST PALM BEACH","FL","33411","MON","DEM PARTY DINNER",
6/28/2008 12:00:00 AM,225.0000,"ADD","P.B.C. DEM. PARTY JEFFERSON/JACKSON DINNER","","","","","6266 S Congress Ave Suite L11","","Lantana","FL","33462","MON","DEM PARTY DINNER",
7/7/2008 12:00:00 AM,649.4200,"DEL","TRANSAMERICA","","","","","1234 MAIN STREET","","WEST PALM BEACH","FL","33411","MON","PRINTING",
7/7/2008 12:00:00 AM,649.4200,"ADD","TRANSAMERICA","","","","","1300 N Florida Mango Rd, Ste14","","WEST PALM BEACH","FL","33409","MON","PRINTING",
7/7/2008 12:00:00 AM,150.0000,"DEL","BSE GRAPHIC DESIGN","","","","","1234 MAIN STREET","","WEST PALM BEACH","FL","33411","MON","GRAPHIC DESIGN",
7/15/2008 12:00:00 AM,210.0000,"ADD","BSE GRAPHIC DESIGN","","","","","2250 Palm Beach Lakes Blvd","Suite 106","WEST PALM BEACH","FL","33409","MON","Brochure",
6/18/2008 12:00:00 AM,35.0000,"ADD","B.S.E Graphic Design","","","","","2250 Palm Beach Lakes Blvd","Suite 106","West Palm Beach","FL","33409","MON","Invitation for 06/29/08",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
8/1/2008 12:00:00 AM,35.0000,,"BSE GRAPHIC DESIGN","","","","","2250 PALM BEACH LAKES BLVD","","WEST PALM BEACH","FL","33409","MON","inviation crads..prep and email file",
8/1/2008 12:00:00 AM,210.0000,,"BSE GRAPHIC DESIGN","","","","","2250 PALM BEACH LAKES BLVD","SUITE 106","WEST PALM BEACH","FL","33409","MON","BROCHURE",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
8/21/2008 12:00:00 AM,1457.2900,,"ARTYPE INC","","","","","8144 OKEECHOBEE","","WEST PALM BEACH","FL","33411","MON","SIGNS/ ADVERTISING",
8/21/2008 12:00:00 AM,419.5600,,"PRINT PELICAN","","","","","1770 W. 10TH STREET","","RIVIERA BEACH","FL","33404","MON","BROCHURES",
8/21/2008 12:00:00 AM,110.0000,,"BSE GRAPHIC DESIGN","","","","","2250 PALM BEACH LAKES BLVD","","WEST PALM BEACH","FL","33409","MON","PRINT MATERIAL",
8/18/2008 12:00:00 AM,25.0000,,"GREATER BETHEL OF PALM BEACH CHURCH","","","","","1340 30TH STREET ","","RIVERIA BEACH","FL","33404","MON","ADVERTISEMENT",
8/13/2008 12:00:00 AM,50.0000,,"NEW MACEDONIA MISSIONARY BAPTIST","","","","","748 9TH STREET","","WEST PALM BEACH","FL","33401","MON","ADVERTISEMENT",
8/14/2008 12:00:00 AM,30.0000,,"KINGSLAND HOMEOWNERS ","","","","","8123 SOUTHERN BLVD.","","WEST PALM BEACH","FL","33411","MON","ADVERTISEMENT",
8/20/2008 12:00:00 AM,14.0000,,"bELLE GLADE CHAMBER OF COMMERCE","","","","","540 MAIN STREET","","BELLE GLADE","FL","33430","MON","CANDIATES FORUM...ADVERTISEMENT",
8/21/2008 12:00:00 AM,200.0000,,"DEBORAH COFFEE","","","","","256 SW AVE B","","BELLE GLADE ","FL","33430","MON","ADVERTISEMENT...WALKING THE STREETS",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
2/10/2009 12:00:00 AM,2060.7500,,"Patriot Games","","","","","120 South Dixie hwy","","west aplm beach","fl","33401","MON","relections consultants",
