"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
6/17/2010 12:00:00 AM,25.0000,,"Palm Beach County Supervisor of Elections","","","","","240 S, Military Trail","","West Palm Beach","FL","33415","MON","Qualifying Fee",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
9/14/2010 12:00:00 AM,11.0000,,"Palm Beach County Supervisor  of Elections","","","","","240 S. Military Trail","","West Palm Beach","FL","33415","MON","Mailing Labels",
9/23/2010 12:00:00 AM,138.1100,,"Southern Printing","","","","","Military Trail","","West Palm Beach","FL","33406","MON","Printing",
9/24/2010 12:00:00 AM,333.9000,,"Signs Unlimited","","","","","618 S. Magnolia ave.","","Ocala","FL","34470","MON","Signs",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
9/16/2010 12:00:00 AM,91.0000,"ADD","Supervisor of Elections","","","","","240 S. Military Trail","","West Palm Beach","FL","33415","MON","Labels",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
9/27/2010 12:00:00 AM,160.0000,,"USPS","","","","","Southern Blvd.","","Royal Palm Beach","FL","33421","MON","Postage",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
10/12/2010 12:00:00 AM,340.8000,,"Hendrck Services","","","","","17708 46th Court  No.","","Loxahatchee","Fl","33470","MON","Signage",
10/25/2010 12:00:00 AM,120.0000,,"UPS Store","","","","","1120 Royal Palm Beach Blvd.","","Royal Palm Beach","FL","33411","MON","Insertion in newsletter",
10/25/2010 12:00:00 AM,76.6800,,"UPS Store","","","","","1128 Royal Palm Beach Blvd.","","Royal Palm Beach","FL","33411","MON","Printing of flyer",
10/15/2010 12:00:00 AM,93.6000,,"Home Depot","","","","","ST Road 7","","Royal Palm Beach","FL","33421","MON","Signage Illumination",
10/18/2010 12:00:00 AM,44.0000,,"Supervisor of Elections","","","","","240 S. Military Trail","","West Palm Beach","FL","33415","MON","Labels",
10/26/2010 12:00:00 AM,31.9400,,"Staples","","","","","10465 Southern Blvd.","","Royal Palm Beach","FL","33411","MON","Mailing Labels",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
11/9/2010 12:00:00 AM,68.5900,,"Morgan Silkscreen","","","","","16140 E. Edinburgh Dr","","Loxahatchee","FL","33470","MON","campaign t-shirts",
11/9/2010 12:00:00 AM,100.0000,,"Ralph Bair","","","","","16280 E Edinburgh Dr.","","Loxahatchee","FL","33470","MON","Loan repayment",
11/23/2010 12:00:00 AM,340.3800,,"","Ralph","D.","Bair","","16280 E Edinburgh Dr","","Loahatchee","FL","33470","MON","Reimbursement of expenses",
