"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
11/27/2013 12:00:00 AM,49.0000,,"Data Ecology LLC","","","","","16 Dudley Street","","Fitchburg","MA","01420","CCP","Website Fee",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
11/27/2013 12:00:00 AM,49.0000,"DEL","Data Ecology LLC","","","","","16 Dudley Street","","Fitchburg","MA","01420","CCP","Website Fee",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
11/27/2013 12:00:00 AM,49.0000,"ADD","Data Ecology LLC","","","","","16 Dudley Street","","Fitchburg","MA","01420","MON","Website Fee",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
12/3/2013 12:00:00 AM,0.5900,,"PayPal","","","","","2211 N. First Street","","San Jose","CA","95131","MON","PayPal Fee - D. Lebron Contribution",
12/3/2013 12:00:00 AM,0.4500,,"PayPal","","","","","2211 N. First Street","","San Jose","CA","95131","MON","PayPal Fee - A. Gentner Contribution",
12/5/2013 12:00:00 AM,1.7500,,"PayPal","","","","","2211 N. First Street","","San Jose","CA","95131","MON","PayPal Fee - A. Fox Contribution",
12/7/2013 12:00:00 AM,1.7500,,"PayPal","","","","","2211 N. First Street","","San Jose","CA","95131","MON","PayPal Fee - B. Fox Contribution",
12/8/2013 12:00:00 AM,3.2000,,"PayPal","","","","","2211 N. First Street","","San Jose","CA","95131","MON","PayPal Fee - M. Spivak Contribution",
12/5/2013 12:00:00 AM,3.2000,,"PayPal","","","","","2211 N. First Street","","San Jose","CA","95131","MON","PayPal Fee - C. Fox Contribution",
12/3/2013 12:00:00 AM,7.5500,,"PayPal","","","","","2211 N. First Street","","San Jose","CA","95131","MON","PayPal Fee - D. Giraudo Contribution",
12/17/2013 12:00:00 AM,14.8000,,"PayPal","","","","","2211 N. First Street","","San Jose","CA","95131","MON","PayPal Fee - L. Giraudo Contribution",
12/20/2013 12:00:00 AM,1.7500,,"PayPal","","","","","2211 N. First Street","","San Jose","CA","95131","MON","PayPal Fee - R. Newman Contribution",
12/20/2013 12:00:00 AM,3.2000,,"PayPal","","","","","2211 N. First Street","","San Jose","CA","95131","MON","PayPal Fee - L. Garonzik Contribution",
12/18/2013 12:00:00 AM,1.0300,,"PayPal","","","","","2211 N. First Street","","San Jose","CA","95131","MON","PayPal Fee - G. Katz Contribution",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
11/27/2013 12:00:00 AM,49.0000,"DEL","Data Ecology LLC","","","","","16 Dudley Street","","Fitchburg","MA","01420","MON","Website Fee",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
1/10/2014 12:00:00 AM,31.7800,,"Staples","","","","","500 Staples Dr","","Framingham","MA","01702","MON","Name Badges",
1/16/2014 12:00:00 AM,9.0000,,"T-Mobile","","","","","12920 SE 38th St","","Bellevue","WA","98006","MON","Phone Bill",
1/28/2014 12:00:00 AM,49.0000,,"Data Ecology LLC","","","","","16 Dudley Street","","Fitchburg","MA","01420","MON","Website Fee",
