"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
3/1/2012 12:00:00 AM,47.0000,,"USPS","","","","","Main Post Office","","Delray Beach","FL","33484","MON","post office box account",
3/19/2012 12:00:00 AM,46.9300,,"Dr. Don's Buttons","","","","","3906 W. Morrow Drive","","Glendale","AZ","85308","MON","Advertising",
3/19/2012 12:00:00 AM,23.5900,,"Vistaprint","","","","","95 Hayden Avenue Lexington","","Lexington","MA","02421","MON","business cards",
3/19/2012 12:00:00 AM,21.8000,,"Supervisor of Elections","","","","","240 South Military Trail","","West Palm Beach","FL","33415","MON","Petitions",
3/22/2012 12:00:00 AM,68.5600,,"Office Depot","","","","","14539 MILITARY TRAIL","","Delray Beach","FL","33484","MON","Office Supplies",
3/28/2012 12:00:00 AM,100.0000,,"Josh Myer","","","","","Unknown","","Unknown","FL","33484","MON","Petition Drive Labor",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
4/23/2012 12:00:00 AM,104.0000,,"supervisor of elections","","","","","240 South Military Trail","","West Palm Beach ","fl","33415","MON","petition fee",
5/3/2012 12:00:00 AM,38.6700,,"office depot","","","","","14539 military trail","","Delray Beach ","fl","33484","CCP","photo copies",
5/16/2012 12:00:00 AM,100.0000,,"Boca  Raton GOP Club, CO Republican Party Of Palm Beach County","","","","","1555 Palm Beach Lakes , Blvd.","","West Palm Beach Fl.","fl","33401","CCP","Dinner fund raiser for club",
5/21/2012 12:00:00 AM,25.0000,,"Boynton Beach GOP club","","","","","CO Carole Andrade, West. CC","12250 Westchester Club Dr. ","Boynton Beach ","FL","33437","MON","Club luncheon and program",
5/24/2012 12:00:00 AM,196.7200,,"vistaprint.com","","","","","96 Hayden Ave.","","Lexington ","Ma","02421","CCP","campaign cards",
6/20/2012 12:00:00 AM,19.9500,,"Speech writers .com","","","","","PO Box 7791","","Delray Beach ","fl","33482","CCP","speech assistance",
7/2/2012 12:00:00 AM,113.0000,,"So. Fl. Grassroots research, LLC","","","","","4521PGA Blvd., PM B312","","Palm Beach Gardens , ","Fl","33418","MON","campaign website",
7/5/2012 12:00:00 AM,84.5000,,"Office Depot","","","","","14539 Military Trail","","Delray Beach ","Fl","33484","CCP","campaign business cards",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
7/10/2012 12:00:00 AM,113.0000,"ADD","S.Fl. Grassroots Reseach","","","","","4521Palm Beach Gardens Bouleva","","Palm Beach Gardens ","Fl","33418","MON","website constructionj",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
7/30/2012 12:00:00 AM,169.5200,,"Office Depot","","","","","14539 Military Trail","","Delray Beach ","FL","33484","CCP","campaugn business cards",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
9/13/2012 12:00:00 AM,25.0000,,"Dina Keever Campaign for State Attorney","","","","","125 Chateaux Dr. ","","Palm Beach","Fl","33480","MON","political event",
8/13/2012 12:00:00 AM,50.0000,,"Peter Feaman ","","","","","1801 N. Military Trail ","","Boca Raton ","fl","33431","MON","fund raiser ",
9/5/2012 12:00:00 AM,60.0000,,"Republican Party of Palm Beach County","","","","","1555 Palm Beach Lakes Blvd. ","","West Palm Beach ","fl","33401","MON","fund raiser",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
9/25/2012 12:00:00 AM,199.7000,,"Office Depot ","","","","","14539 Military Trail ","","Delray Beach ","fl","33484","CCP","campaign cards, copy paper, ink",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
10/5/2012 12:00:00 AM,135.0000,,"Voters Coalition","","","","","7412Manderin Dr.","","Boca Raton ","Fl","33433","MON","Political event ",
10/5/2012 12:00:00 AM,149.9900,,"microsoft Inc.","","","","","one microsoft way","","Redmond","WA","98052","CCP","microsoft word home and student",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
10/15/2012 12:00:00 AM,320.0000,,"Kings Point News","","","","","7000 West Atlantic Ave. ","","Delray Beach ","Fl","33446","MON","Add",
10/15/2012 12:00:00 AM,532.5900,,"pcsmarketing ","","","","","2534 Commerce Blvd. VD","","Cincinnati, ","Oh","45241","CCP","signs",
10/15/2012 12:00:00 AM,65.7200,,"Office Depot","","","","","14539 Military Trail ","","Delray Beach ","fl","33484","CCP","flyers",
10/22/2012 12:00:00 AM,275.0000,,"Gloria Harmon Associates ","","","","","107 Half Moon Circle ","","Lantana ","fl","33462","CCP","signs",
10/24/2012 12:00:00 AM,100.0000,,"Josh Myer","","","","","PO Box 740260","","Boynton Beach","Fl","33474","MON","help with signs ",
10/29/2012 12:00:00 AM,19.0800,,"Office Depot ","","","","","14539 Military Trail, ","","Delray Beach ","fl","33484","CCP","flyers",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
11/10/2012 12:00:00 AM,50.0000,,"","Josh ","","Myer","","PO Box 740260","","Boynton Beach ,","fl","33474","MON","help remove signs",
12/17/2012 12:00:00 AM,15.1400,,"","Paul ","","Tocker ","Mr. ","408 Monaco I","","Delray Beach ","Fl","33446","MON","Reimburse candidate Contrib. loan ",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
