"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
4/7/2009 12:00:00 AM,60.0000,,"USPS","","","","","3900 North Haverhill Road","","West Palm Beach","FL","33417","MON","Postage",
4/13/2009 12:00:00 AM,203.3000,,"Print America","","","","","1286 N. Military Trail","","West Palm Beach","FL","33409","MON","printing",
4/14/2009 12:00:00 AM,566.7900,,"Ralph Seiferf","","","","","912 Patrick Drive","","West Palm Beach","FL","33406","MON","Web Consultant ",
5/4/2009 12:00:00 AM,36.1100,,"Print America","","","","","1286 N. Military Trail","","West Palm Beach","FL","33409","MON","printing",
5/4/2009 12:00:00 AM,246.1000,,"Print America","","","","","1286 N. Military Trail","","West Palm Beach","FL","33409","MON","printing",
5/18/2009 12:00:00 AM,369.1500,,"Print America","","","","","1286 N. Military Trail","","West Palm Beach","FL","33409","MON","printing",
5/18/2009 12:00:00 AM,180.0300,,"Print America","","","","","1286 N. Military Trail","","West Palm Beach","FL","33409","MON","printing",
5/26/2009 12:00:00 AM,52.4300,,"Print America","","","","","1286 N. Military Trail","","West Palm Beach","FL","33409","MON","printing",
4/20/2009 12:00:00 AM,16.5000,,"Supervisor of Elections","","","","","240 South Military Trail","","West Palm Beach","FL","33415","MON","petition verification",
5/20/2009 12:00:00 AM,63.1400,,"Supervisor of Elections","","","","","240 South Military Trail","","West Palm Beach","FL","33415","MON","voter file",
4/27/2009 12:00:00 AM,5000.0000,,"Paulette Burdick Office Account","","","","","243 Pershing Way","","West Palm Beach","FL","33401","MON","refund",
4/1/2009 12:00:00 AM,39.0000,,"Supervisor of Elections","","","","","240 South Military Trail","","West Palm Beach","FL","33415","MON","petition verification",
4/30/2009 12:00:00 AM,16.1100,,"Paper Plus","","","","","1300 North Florida Mango Road","","West Palm Beach","FL","33401","MON","paper",
4/30/2009 12:00:00 AM,210.0000,,"USPS","","","","","640 Clematis Street","","West Palm Beach","FL","33401","MON","Postage",
