"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
3/5/2012 12:00:00 AM,17.4000,,"B R Signs, Inc.","","","","","4100 North Powerline Road","Unit G-4","Pompano Beach","FL","33073","MON","Name Tags",
3/14/2012 12:00:00 AM,23.8300,,"Office Depot","","","","","8095 Glades Road","","Boca Raton","FL","33434","MON","Cardstock Paper",
3/28/2012 12:00:00 AM,34.0000,,"Supervisor of Elections","","","","","240 S. Military Trail","","West Palm Beach","FL","33415","MON","Candidate Petitions",
2/24/2012 12:00:00 AM,134.4000,,"WWW Posting, Inc.","","","","","4015 NW 73rd Way","","Coral Springs","FL","33065","MON","Website Hosting",
3/22/2012 12:00:00 AM,360.0000,,"WWW Posting, Inc.","","","","","4015 NW 73rd Way","","Coral Springs","FL","33065","MON","Website Design",
3/9/2012 12:00:00 AM,29.0000,,"USPS","","","","","2800 North Military Trail","","Boca Raton","FL","33431","MON","Postage",
3/31/2012 12:00:00 AM,44.4800,,"Piryx, Inc.","","","","","144 Second Street","First Floor","San Francisco","CA","94105","MON","Credit Card Processing",
3/11/2012 12:00:00 AM,32.3300,,"Vistaprint.com","","","","","95 Hayden Avenue","","Lexington","MA","02421","MON","Printing",
3/12/2012 12:00:00 AM,35.9300,,"Vistaprint.com","","","","","95 Hayden Avenue","","Lexington","MA","02421","MON","Printing",
1/24/2012 12:00:00 AM,15.4000,,"Office Max","","","","","20455 State Road 7","","Boca Raton","FL","33498","MON","Office Supplies and Paper",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
4/10/2012 12:00:00 AM,69.2000,,"Supervisor of Elections","","","","","280 South Military Trail","","West Palm Beach","FL","33419","MON","Candidate Petitions",
4/17/2012 12:00:00 AM,11.5000,,"Supervisor of Elections","","","","","280 South Military Trail","","West Palm Beach","FL","33419","MON","Candidate Petitions",
4/23/2012 12:00:00 AM,4.8000,,"Supervisor of Elections","","","","","280 South Military Trail","","West Palm Beach","FL","33419","MON","Candidate Petitions",
4/27/2012 12:00:00 AM,5.9000,,"Supervisor of Elections","","","","","240 South Military Trail","","West Palm Beach","FL","33415","MON","Candidate Petitions",
4/30/2012 12:00:00 AM,11.2600,,"Piryx, Inc.","","","","","144 Second Street","First Floor","San Francisco","CA","94105","MON","Credit Card Processing",
5/31/2012 12:00:00 AM,2.2500,,"Piryx, Inc.","","","","","144 Second Street","First Floor","San Francisco","CA","94105","MON","Credit Card Processing",
6/30/2012 12:00:00 AM,6.7500,,"Piryx, Inc.","","","","","144 Second Street","First Floor","San Francisco","CA","94105","MON","Credit Card Processing",
7/2/2012 12:00:00 AM,84.2300,,"Office Depot","","","","","8095 Glades Road","","Boca Raton","FL","33434","MON","Mailing Supplies",
6/30/2012 12:00:00 AM,418.6500,,"BR Signs International, Inc.","","","","","7551 Wiles Road","Suite 204","Coral Springs","FL","33067","MON","Campaign Sign",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
7/16/2012 12:00:00 AM,1500.0000,,"Bulldog Finance Group, LLC","","","","","1250 Connecticut Avenue NW","Suite 200","Washington","DC","20036","MON","Consulting",
7/14/2012 12:00:00 AM,14.8300,,"Office Depot","","","","","14539 Military Trail","","Delray Beach","FL","33484","MON","Mailing Supplies",
